CustomerKey,First Name,Last Name,Gender,Date of First Purchase,Customer City
17368,Alisha,Xie,Female,2/8/2013,Bellingham
17341,Andy,Alonso,Male,9/4/2013,Bellingham
17361,Blake,Harris,Male,6/6/2013,Bellingham
17134,Tabitha,Mehta,Female,11/13/2013,Bellingham
17158,Mitchell,Nara,Male,3/22/2013,Bellingham
17159,Kellie,Ruiz,Female,6/5/2013,Bellingham
16954,Fernando,Davis,Male,1/12/2014,Bellingham
16922,Emma,Jackson,Female,1/22/2014,Bellingham
17473,Ebony,Blanco,Female,9/23/2013,Bellingham
17451,Isabelle,Wood,Female,10/25/2013,Bellingham
17430,Edward,King,Male,5/22/2013,Bellingham
17541,Kristen,Zeng,Female,5/30/2013,Bellingham
17533,Fernando,Baker,Male,7/27/2013,Bellingham
17534,Robert,Griffin,Male,9/7/2013,Bellingham
17535,Colleen,Guo,Female,11/6/2013,Bellingham
17618,Ramon,Liu,Male,8/17/2013,Bellingham
17675,Rosa,Li,Female,10/27/2013,Bellingham
17679,Joe,Mehta,Male,10/19/2013,Bellingham
17682,Anna,Ramirez,Female,7/8/2013,Bellingham
17688,Pedro,Subram,Male,8/24/2013,Bellingham
17692,Emily,Smith,Female,9/4/2013,Bellingham
16231,Dana,Martin,Female,1/11/2013,Bellingham
16214,Brett,Fernandez,Male,3/31/2013,Bellingham
16117,Brad,Lal,Male,11/21/2013,Bellingham
16146,Jacquelyn,Saunders,Female,10/17/2013,Bellingham
16082,Autumn,Zeng,Female,6/27/2013,Bellingham
15975,Gabrielle,Collins,Female,9/18/2013,Bellingham
15937,Grace,Lewis,Female,10/29/2012,Bellingham
15934,Nichole,Raji,Female,11/20/2012,Bellingham
15893,Yolanda,Xu,Female,11/10/2012,Bellingham
15894,Joanna,Gutierrez,Female,4/5/2013,Bellingham
15860,Joe,Moreno,Male,10/1/2012,Bellingham
15818,Stanley,Perez,Male,12/15/2013,Bellingham
15745,Julian,Hayes,Male,8/30/2013,Bellingham
15775,Michelle,Ward,Female,8/17/2013,Bellingham
16776,Dalton,Lewis,Male,9/28/2013,Bellingham
16801,Jasmine,Henderson,Female,9/10/2013,Bellingham
16376,Maria,Wright,Female,11/2/2013,Bellingham
14569,Kristopher,Rodriguez,Male,10/22/2013,Bellingham
14656,Bryant,Fernandez,Male,7/13/2011,Bellingham
14737,Dominic,Srini,Male,8/24/2011,Bellingham
14754,Grant,Pal,Male,10/5/2011,Bellingham
15306,Victoria,Sanchez,Female,1/2/2014,Bellingham
14405,Dylan,Walker,Male,9/21/2013,Bellingham
14417,Ernest,Lu,Male,10/2/2012,Bellingham
14377,Paula,Ruiz,Female,9/12/2012,Bellingham
14394,Jacob,Rodriguez,Male,10/19/2012,Bellingham
14447,Madison,Alexander,Female,11/16/2012,Bellingham
14266,Cory,Patel,Male,2/27/2013,Bellingham
13945,Yolanda,Luo,Female,3/15/2013,Bellingham
13950,Meredith,Hernandez,Female,9/27/2013,Bellingham
14028,Patricia,Srini,Female,7/19/2013,Bellingham
14092,Maurice,Nath,Male,9/8/2013,Bellingham
13884,Jada,Rogers,Female,8/9/2012,Bellingham
13730,Walter,Suarez,Male,5/30/2012,Bellingham
13654,Shawn,Andersen,Male,7/8/2013,Bellingham
13655,Christopher,Walker,Male,11/6/2013,Bellingham
13488,Laura,Guo,Female,6/12/2013,Bellingham
13462,Jay,Sara,Male,4/18/2012,Bellingham
13467,Kristopher,Martinez,Male,5/10/2013,Bellingham
13458,Joan,James,Female,2/7/2013,Bellingham
13441,Omar,Zhang,Male,11/29/2013,Bellingham
13356,Stefanie,Prasad,Female,10/16/2013,Bellingham
13395,Gabriel,Li,Male,7/18/2013,Bellingham
11925,Ashlee,Jai,Female,10/9/2011,Bellingham
11933,Mathew,Rubio,Male,10/13/2011,Bellingham
12063,Xavier,Martinez,Male,9/10/2013,Bellingham
12139,Franklin,Yang,Male,7/2/2013,Bellingham
11620,Megan,Rodriguez,Female,2/8/2013,Bellingham
11722,Julian,Hughes,Male,7/30/2013,Bellingham
11022,Ethan,Zhang,Male,1/20/2013,Bellingham
11189,Lawrence,Blanco,Male,8/26/2011,Bellingham
11236,Jeremy,Butler,Male,10/3/2013,Bellingham
11274,Kyle,Foster,Male,8/29/2011,Bellingham
13327,Isabelle,Russell,Female,7/20/2013,Bellingham
13069,Adam,Green,Male,1/14/2012,Bellingham
13053,Vincent,Lu,Male,3/7/2013,Bellingham
12875,Brianna,Ross,Female,12/12/2013,Bellingham
12773,Samantha,Taylor,Female,12/27/2011,Bellingham
12192,Jocelyn,Hayes,Female,4/12/2013,Bellingham
12208,Dominique,Sanchez,Female,12/16/2011,Bellingham
23832,Alexandra,Ramirez,Female,11/2/2013,Bellingham
23887,Mason,Carter,Male,12/3/2013,Bellingham
24390,Carolyn,Prasad,Female,6/21/2013,Bellingham
24290,Zoe,Bell,Female,7/23/2013,Bellingham
24291,Eduardo,Garcia,Male,12/9/2013,Bellingham
24740,Shelby,Cooper,Female,5/3/2013,Bellingham
24752,Cameron,Jackson,Male,5/22/2013,Bellingham
24798,Lawrence,Moreno,Male,10/10/2013,Bellingham
24800,Eduardo,Young,Male,10/15/2013,Bellingham
24452,Megan,Coleman,Female,3/6/2013,Bellingham
24623,Beth,Torres,Female,1/13/2014,Bellingham
23406,Frederick,Sanchez,Male,2/16/2013,Bellingham
23489,Autumn,Huang,Female,12/25/2013,Bellingham
23294,Suzanne,Chen,Female,6/1/2013,Bellingham
23299,Kristy,Jimenez,Female,2/26/2013,Bellingham
23264,Warren,Hu,Male,7/21/2013,Bellingham
23675,Emmanuel,Prasad,Male,9/19/2013,Bellingham
23691,Karen,Hu,Female,6/12/2013,Bellingham
23732,Xavier,Wood,Male,4/5/2013,Bellingham
23786,Carrie,Serrano,Female,7/10/2013,Bellingham
23202,Terrance,Chandra,Male,11/4/2013,Bellingham
23169,Corey,Andersen,Male,9/22/2013,Bellingham
23181,Evan,Evans,Male,7/19/2013,Bellingham
23088,Wesley,Hu,Male,2/8/2013,Bellingham
22984,Cameron,Robinson,Male,12/20/2013,Bellingham
22970,Mary,Phillips,Female,2/15/2013,Bellingham
23002,Arthur,Hernandez,Male,4/12/2013,Bellingham
22997,Lucas,Williams,Male,8/18/2013,Bellingham
23023,Naomi,Vazquez,Female,3/25/2013,Bellingham
23029,Ian,Ross,Male,4/3/2013,Bellingham
23017,Alison,Rai,Female,8/13/2013,Bellingham
23072,Toni,Srini,Female,4/21/2013,Bellingham
23064,Alexander,Rodriguez,Male,4/11/2013,Bellingham
23065,Derek,Nath,Male,6/24/2013,Bellingham
22902,Pedro,Madan,Male,9/21/2013,Bellingham
22773,Autumn,Zhang,Female,10/29/2013,Bellingham
21319,Zachary,Lee,Male,11/28/2013,Bellingham
21320,Hannah,Coleman,Female,9/16/2013,Bellingham
21337,Jennifer,Smith,Female,8/20/2013,Bellingham
21395,Alexia,Hughes,Female,1/5/2014,Bellingham
21445,Madeline,Evans,Female,2/28/2013,Bellingham
21455,Samuel,Shan,Male,5/12/2013,Bellingham
20529,Destiny,Jackson,Female,7/6/2013,Bellingham
20487,Alexander,White,Male,5/1/2013,Bellingham
20365,Isaac,Scott,Male,1/26/2014,Bellingham
20331,Jeremy,Cox,Male,5/29/2013,Bellingham
20332,Danny,Navarro,Male,9/11/2013,Bellingham
20388,Natasha,Gill,Female,9/4/2013,Bellingham
20674,Samuel,Butler,Male,8/2/2013,Bellingham
21590,Taylor,Gonzales,Female,11/10/2013,Bellingham
21603,Seth,Barnes,Male,2/3/2013,Bellingham
21657,Sara,Green,Female,4/22/2013,Bellingham
21689,Olivia,Simmons,Female,11/13/2013,Bellingham
22051,Lauren,Rogers,Female,12/22/2013,Bellingham
22067,Julia,Jackson,Female,4/26/2013,Bellingham
21905,Pedro,Hernandez,Male,7/18/2013,Bellingham
21906,Miranda,Simmons,Female,8/20/2013,Bellingham
21797,Kelvin,Gao,Male,11/3/2013,Bellingham
22073,Timothy,Sanders,Male,5/23/2013,Bellingham
22096,Bryce,Cooper,Male,5/3/2013,Bellingham
22188,Sarah,Barnes,Female,12/20/2013,Bellingham
28572,Jeffery,Ye,Male,5/8/2013,Bellingham
28665,Donna,Anand,Female,5/28/2011,Bellingham
28677,Damien,Tang,Male,1/12/2014,Bellingham
28820,Naomi,Alvarez,Female,6/21/2011,Bellingham
29073,Melanie,Barnes,Female,4/30/2013,Bellingham
29241,Sophia,Evans,Female,3/28/2013,Bellingham
29208,Amber,Lopez,Female,7/23/2011,Bellingham
28276,Christy,Deng,Female,9/12/2013,Bellingham
28277,Katrina,Deng,Female,1/21/2014,Bellingham
28347,Latoya,Anand,Female,5/12/2013,Bellingham
28180,Jerry,Chander,Male,3/19/2011,Bellingham
28093,Brad,Kumar,Male,9/20/2013,Bellingham
27523,Kayla,Martin,Female,12/19/2012,Bellingham
27608,Hector,Hernandez,Male,11/4/2013,Bellingham
27614,Warren,Ye,Male,1/16/2011,Bellingham
27033,Ernest,Harrison,Male,5/27/2013,Bellingham
27116,Regina,Gonzalez,Female,10/8/2012,Bellingham
27117,Jermaine,Prasad,Male,10/15/2012,Bellingham
27207,Taylor,Morris,Female,3/6/2013,Bellingham
26787,Austin,Moore,Male,1/19/2014,Bellingham
26733,Benjamin,Smith,Male,10/22/2013,Bellingham
26687,Marshall,Xu,Male,7/2/2013,Bellingham
26694,Aaron,Hughes,Male,7/16/2012,Bellingham
26696,Robyn,Suarez,Female,4/28/2013,Bellingham
26702,Cynthia,Arun,Female,6/23/2013,Bellingham
26632,Isabella,Moore,Female,6/15/2012,Bellingham
26581,Mariah,Patterson,Female,5/22/2012,Bellingham
26513,Stacy,Moreno,Female,5/2/2012,Bellingham
26491,Riley,Sanchez,Female,5/9/2012,Bellingham
26493,Lawrence,Ramos,Male,2/17/2013,Bellingham
26462,Lauren,Kelly,Female,9/15/2013,Bellingham
26463,Alexa,Rogers,Female,9/26/2013,Bellingham
26266,Brent,Gao,Male,5/23/2013,Bellingham
26292,Marty,Simpson,Female,2/23/2012,Bellingham
26304,Anna,Lewis,Female,2/28/2012,Bellingham
26311,Brenda,Rodriguez,Female,3/25/2012,Bellingham
25045,Paige,Russell,Female,2/1/2013,Bellingham
25063,Dylan,Williams,Male,12/5/2013,Bellingham
25096,Victoria,Bennett,Female,2/12/2013,Bellingham
25003,Tristan,Russell,Male,6/16/2013,Bellingham
25379,Hailey,Young,Female,4/29/2013,Bellingham
25424,Ian,Roberts,Male,10/29/2013,Bellingham
25993,Heidi,Chandra,Female,8/26/2011,Bellingham
25903,Marshall,Rai,Male,4/10/2011,Bellingham
25851,Seth,Washington,Male,12/4/2013,Bellingham
25855,Dylan,Diaz,Male,2/25/2013,Bellingham
26041,Gloria,Torres,Female,9/30/2011,Bellingham
26063,Wesley,Lu,Male,10/29/2013,Bellingham
26078,Alberto,Dominguez,Male,2/24/2013,Bellingham
26079,Ryan,Robinson,Male,7/14/2013,Bellingham
26092,Devin,Morgan,Male,12/15/2013,Bellingham
26101,Phillip,Smith,Male,7/8/2013,Bellingham
26029,Roy,Vazquez,Male,2/23/2012,Bendigo
25241,Aaron,Powell,Male,6/19/2013,Bendigo
25246,Warren,Lal,Male,11/9/2013,Bendigo
25215,Natalie,Gonzalez,Female,11/4/2012,Bendigo
25230,Sophia,Carter,Female,5/13/2013,Bendigo
25122,Susan,Zhao,Female,11/27/2013,Bendigo
26375,Shannon,Ortega,Male,4/4/2012,Bendigo
26435,Yolanda,Goel,Female,5/26/2012,Bendigo
26436,Briana,Carlson,Female,5/5/2012,Bendigo
26561,Hannah,Lewis,Female,6/12/2012,Bendigo
26564,Franklin,Chen,Male,1/28/2014,Bendigo
26654,Kathleen,Jimenez,Female,7/28/2012,Bendigo
26658,Darryl,Liang,Male,7/14/2012,Bendigo
26785,Raul,Raje,Male,5/17/2013,Bendigo
26924,Erica,Zeng,Female,10/12/2012,Bendigo
27514,Daisy,Navarro,Female,7/22/2013,Bendigo
27517,Jessie,Xu,Male,7/30/2013,Bendigo
27719,Nathan,King,Male,10/5/2013,Bendigo
27876,Willie,Deng,Male,6/27/2013,Bendigo
28202,Maria,King,Female,12/30/2012,Bendigo
28305,Patricia,Lopez,Female,10/8/2013,Bendigo
29187,Jerome,Ramos,Male,10/23/2013,Bendigo
29096,Margaret,Stewart,Female,8/7/2013,Bendigo
29310,Armando,Gutierrez,Male,5/17/2013,Bendigo
28955,Emmanuel,Fernandez,Male,12/28/2013,Bendigo
28940,Kristine,Serrano,Female,3/25/2013,Bendigo
28872,Kelli,He,Female,3/11/2013,Bendigo
28924,Sydney,Washington,Female,12/22/2013,Bendigo
28536,Martha,Guo,Female,2/23/2013,Bendigo
21982,Deborah,Lal,Female,4/25/2012,Bendigo
21993,Craig,Sanz,Male,3/8/2013,Bendigo
20605,Kevin,Yang,Male,4/25/2013,Bendigo
21408,Autumn,Chen,Female,2/9/2012,Bendigo
21383,Ricardo,Anand,Male,10/31/2013,Bendigo
21228,Cassidy,Henderson,Female,2/10/2012,Bendigo
21255,Martha,Lu,Female,3/8/2013,Bendigo
21216,Larry,Blanco,Male,1/8/2012,Bendigo
21188,Clifford,Sanchez,Male,5/30/2013,Bendigo
23544,Misty,Raje,Female,8/26/2012,Bendigo
23310,Sydney,Wood,Female,7/20/2012,Bendigo
23331,Jeremiah,Gray,Male,7/27/2012,Bendigo
24585,Harold,Patel,Male,12/18/2012,Bendigo
24475,Gilbert,Zhou,Male,12/22/2012,Bendigo
24372,Teresa,Jimenez,Female,11/20/2012,Bendigo
23992,Bonnie,Chande,Female,9/24/2012,Bendigo
12676,Michele,Madan,Female,2/18/2012,Bendigo
12686,Trisha,Zhou,Female,2/28/2012,Bendigo
13075,Kelvin,Lin,Male,4/21/2012,Bendigo
13105,Whitney,Kovár,Female,6/10/2012,Bendigo
13108,Curtis,Wang,Male,6/18/2012,Bendigo
13122,Catherine,Cox,Female,6/12/2012,Bendigo
13130,Dalton,Miller,Male,6/25/2012,Bendigo
11029,Jimmy,Moreno,Male,1/19/2011,Bendigo
11008,Rob,Verhoff,Female,1/25/2011,Bendigo
11018,Clarence,Rai,Male,1/17/2011,Bendigo
11075,Felicia,Jimenez,Female,4/28/2011,Bendigo
11444,Tina,Mehta,Female,6/1/2011,Bendigo
12014,Devin,Sanders,Male,12/8/2011,Bendigo
12039,Ricardo,Nath,Male,12/27/2011,Bendigo
11966,Rafael,Black,Male,11/1/2013,Bendigo
12011,Morgan,Johnson,Female,12/1/2011,Bendigo
13520,Carol,Nelson,Female,6/17/2012,Bendigo
13644,Kristi,Dominguez,Female,7/16/2012,Bendigo
14018,Nina,Rai,Female,10/5/2013,Bendigo
14048,Wyatt,Mitchell,Male,8/17/2012,Bendigo
14056,Nelson,Sanz,Male,5/9/2013,Bendigo
14345,Kristi,Rodriguez,Female,8/30/2012,Bendigo
15121,Brendan,Andersen,Male,10/24/2012,Bendigo
15142,Karl,Nara,Male,8/12/2013,Bendigo
15169,Zachary,Miller,Male,10/1/2012,Bendigo
15178,Drew,Tang,Male,10/17/2012,Bendigo
15600,Josue,Dominguez,Male,10/30/2012,Bendigo
15024,Nathan,Jones,Male,4/9/2013,Bendigo
15027,Tommy,Jai,Male,10/6/2012,Bendigo
16349,Levi,Sai,Male,1/25/2011,Bendigo
16482,Tabitha,Arthur,Female,1/11/2011,Bendigo
16520,Misty,Raji,Female,1/4/2011,Bendigo
16621,Birgit,Seidel,Female,8/31/2013,Bendigo
16634,Jenny,Hu,Female,9/2/2013,Bendigo
16681,Louis,Chande,Male,6/29/2013,Bendigo
15765,Gilbert,Deng,Male,12/22/2012,Bendigo
15751,Kristen,Xu,Female,12/21/2012,Bendigo
15799,Victoria,Anderson,Female,12/12/2012,Bendigo
15722,Angela,Jenkins,Female,11/18/2012,Bendigo
15729,Mayra,Suri,Female,12/27/2012,Bendigo
15823,Sharon,Tang,Female,5/15/2013,Bendigo
16023,Willie,Zhang,Male,4/12/2013,Bendigo
17734,Leah,Sun,Female,4/28/2011,Bendigo
17233,Michele,Raman,Female,3/24/2011,Bendigo
17228,Krystal,Zimmerman,Female,7/28/2013,Bendigo
17323,Rafael,Jai,Male,3/22/2013,Bendigo
18737,Ricky,Gomez,Male,7/27/2011,Bendigo
18724,Denise,Fernandez,Female,7/22/2011,Bendigo
19093,Tara,Ashe,Female,7/12/2011,Bendigo
18252,Alvin,Sun,Male,5/30/2011,Bendigo
18452,Bruce,Martinez,Male,5/31/2011,Bendigo
19556,Shawna,Andersen,Female,8/24/2011,Bendigo
19558,Gloria,Ortega,Female,8/16/2011,Bendigo
19563,Robin,Moreno,Female,8/23/2011,Bendigo
19574,Michele,Ramos,Female,4/20/2013,Bendigo
19787,Alex,Hill,Male,9/3/2011,Bendigo
20269,Hunter,Foster,Male,10/28/2013,Bendigo
20231,Kelvin,Zhou,Male,5/23/2013,Bendigo
20160,George,Garcia,Male,9/29/2011,Bendigo
20204,Renee,Carlson,Female,1/30/2013,Berkeley
20191,Chad,Rai,Male,6/28/2013,Berkeley
20192,Amber,Campbell,Female,6/14/2013,Berkeley
20271,Barry,Fernandez,Male,7/17/2013,Berkeley
20297,Valerie,Wu,Female,3/12/2013,Berkeley
19767,Ross,Serrano,Male,10/7/2013,Berkeley
19837,Philip,Jimenez,Male,9/20/2013,Berkeley
20002,Elizabeth,White,Female,12/9/2013,Berkeley
19548,Kaitlyn,Howard,Female,3/12/2013,Berkeley
19665,Eduardo,Gonzales,Male,11/8/2013,Berkeley
19404,Nicole,Moore,Female,12/25/2013,Berkeley
19226,Neil,Carlson,Male,1/23/2014,Berkeley
18476,Brooke,Rogers,Female,7/4/2013,Berkeley
18508,Michele,Chander,Female,12/13/2013,Berkeley
18572,Danielle,Watson,Female,5/12/2013,Berkeley
18340,Arianna,Cooper,Female,11/8/2013,Berkeley
18327,Jon,Sharma,Male,3/28/2013,Berkeley
18405,Sheila,Gutierrez,Female,7/22/2013,Berkeley
18231,Janet,Gutierrez,Female,11/27/2013,Berkeley
18120,Isabella,Martin,Female,9/6/2013,Berkeley
18058,Riley,Patterson,Female,9/3/2013,Berkeley
18993,Kevin,Ross,Male,12/8/2013,Berkeley
19009,Arianna,Watson,Female,1/12/2014,Berkeley
18966,Carly,Rai,Female,3/8/2013,Berkeley
18877,Evan,Hall,Male,5/8/2013,Berkeley
18667,Kelli,Ma,Female,10/2/2013,Berkeley
18751,Kari,Schmidt,Female,2/15/2013,Berkeley
18801,Dawn,Yuan,Female,10/30/2013,Berkeley
18848,Christian,Harris,Male,12/13/2013,Berkeley
17380,Nathan,Adams,Male,3/12/2013,Berkeley
17393,Jordan,Sharma,Male,11/15/2013,Berkeley
17163,Edward,Adams,Male,6/27/2013,Berkeley
17173,David,Bryant,Male,11/12/2013,Berkeley
17003,Joanna,Dominguez,Female,10/29/2013,Berkeley
16976,Sandra,Xu,Female,3/31/2013,Berkeley
17681,Robert,Carter,Male,9/16/2013,Berkeley
17660,Seth,Young,Male,8/7/2013,Berkeley
17606,Jacqueline,Peterson,Female,9/16/2013,Berkeley
17591,Spencer,Hughes,Male,11/27/2013,Berkeley
17497,Maria,Collins,Female,7/28/2013,Berkeley
17506,Alexandria,Simmons,Female,2/3/2013,Berkeley
17426,Donna,Shan,Female,6/24/2013,Berkeley
17415,Dawn,Beck,Female,10/29/2013,Berkeley
17416,Raymond,Suri,Male,10/29/2013,Berkeley
17437,Natalie,Baker,Female,3/3/2013,Berkeley
17459,Cassidy,Barnes,Female,6/26/2013,Berkeley
17469,Ian,Perez,Male,11/5/2013,Berkeley
16087,Micah,Chen,Male,10/14/2013,Berkeley
16063,Francisco,Kapoor,Male,7/19/2013,Berkeley
16112,Frank,Munoz,Male,10/1/2013,Berkeley
16222,Brandon,Anderson,Male,2/14/2013,Berkeley
15861,Damien,Zhao,Male,2/1/2013,Berkeley
15877,Jordan,Perez,Male,12/26/2013,Berkeley
15903,Abigail,Barnes,Female,11/27/2012,Berkeley
16795,Regina,Garcia,Female,11/24/2013,Berkeley
15010,Cory,Suri,Male,12/23/2013,Berkeley
14882,Kathryn,Nara,Female,11/16/2011,Berkeley
14879,Andrea,Richardson,Female,10/19/2011,Berkeley
14733,Clarence,Raji,Male,8/1/2011,Berkeley
15539,Raul,Goel,Male,10/13/2013,Berkeley
15393,Rebekah,Ruiz,Female,12/25/2013,Berkeley
15382,Kimberly,Blue,Female,8/4/2013,Berkeley
15399,Mackenzie,Murphy,Female,6/12/2012,Berkeley
15405,Miguel,Ross,Male,4/29/2013,Berkeley
15431,John,Jackson,Male,4/26/2013,Berkeley
15199,Joe,Jordan,Male,1/1/2012,Berkeley
15281,Hunter,Anderson,Male,3/20/2013,Berkeley
15308,Christy,Lal,Female,3/9/2012,Berkeley
14351,Riley,Gray,Female,3/20/2013,Berkeley
14364,Mario,Rai,Male,8/13/2012,Berkeley
14514,Rachel,Jones,Female,1/26/2014,Berkeley
14488,Connor,Hughes,Male,10/9/2013,Berkeley
14382,Darren,Blanco,Male,9/2/2012,Berkeley
14406,Carrie,Schmidt,Female,10/6/2012,Berkeley
14037,Lydia,Sara,Female,3/23/2012,Berkeley
13948,Susan,Ma,Female,12/10/2012,Berkeley
13949,Dwayne,Ramos,Male,12/25/2012,Berkeley
14120,Gabrielle,Cooper,Female,5/22/2012,Berkeley
13734,Kristi,Gonzalez,Female,6/5/2012,Berkeley
13727,Paula,Rubio,Female,12/10/2013,Berkeley
13746,Janelle,Madan,Female,7/10/2012,Berkeley
13863,Kevin,Long,Male,9/8/2013,Berkeley
13864,Robin,Torres,Female,7/6/2013,Berkeley
13913,Angela,Rogers,Female,7/8/2013,Berkeley
13387,Miranda,Jenkins,Female,11/2/2013,Berkeley
13480,Anna,Rodriguez,Female,5/20/2013,Berkeley
13482,Haley,Bryant,Female,4/2/2012,Berkeley
11961,Anne,Alvarez,Female,2/11/2013,Berkeley
11974,Randy,Sun,Male,10/30/2013,Berkeley
11890,Whitney,Lopez,Female,3/29/2013,Berkeley
12119,Keith,Raje,Male,5/5/2013,Berkeley
11283,Arturo,Lal,Male,5/29/2013,Berkeley
11233,Todd,Li,Male,2/8/2013,Berkeley
13176,Kurt,Chander,Male,1/28/2012,Berkeley
13057,Destiny,Powell,Female,1/6/2012,Berkeley
13340,Natalie,Edwards,Female,2/18/2012,Berkeley
13225,Jésus,Suarez,Male,1/9/2012,Berkeley
12909,Kelsey,Shan,Female,10/18/2013,Berkeley
12910,Robert,Brown,Male,10/6/2013,Berkeley
12529,Isaiah,Allen,Male,1/19/2014,Berkeley
12186,Bryant,Srini,Male,12/25/2011,Berkeley
12441,Trevor,Simmons,Male,12/3/2011,Berkeley
23852,Desiree,Torres,Female,11/13/2013,Berkeley
24225,Jeffery,Yang,Male,8/4/2013,Berkeley
24238,Sean,Richardson,Male,12/19/2013,Berkeley
24529,Jillian,Martinez,Female,2/4/2013,Berkeley
24446,Brianna,Robinson,Female,6/16/2013,Berkeley
24419,Kaylee,Rivera,Female,4/27/2013,Berkeley
24806,Faith,Russell,Female,4/2/2013,Berkeley
24959,Kristy,Blanco,Female,4/16/2013,Berkeley
24942,Steven,James,Male,10/29/2013,Berkeley
24944,Whitney,Garcia,Female,3/30/2013,Berkeley
24828,Brooke,Reed,Female,11/17/2013,Berkeley
23355,Lance,Serrano,Male,8/7/2013,Berkeley
23239,Curtis,Wu,Male,7/14/2013,Berkeley
23399,Keith,Pal,Male,8/29/2013,Berkeley
23391,Joanna,Moreno,Female,9/21/2013,Berkeley
23453,Maurice,Deng,Male,10/9/2013,Berkeley
23787,Adrian,Ward,Male,3/25/2013,Berkeley
23739,Virginia,Kapoor,Female,10/30/2013,Berkeley
22779,Lance,Ruiz,Male,1/14/2014,Berkeley
22756,Jon,Nath,Male,5/1/2013,Berkeley
22740,Kimberly,Rogers,Female,11/7/2013,Berkeley
22737,Heidi,Sai,Female,6/13/2013,Berkeley
22718,Zachary,Simmons,Male,7/28/2013,Berkeley
22862,Derrick,Navarro,Male,7/28/2013,Berkeley
23069,Anna,Gray,Female,2/14/2013,Berkeley
23016,Victoria,Powell,Female,8/5/2013,Berkeley
23011,Isaiah,Rivera,Male,6/30/2013,Berkeley
23135,Dylan,Clark,Male,8/27/2013,Berkeley
21269,Blake,Clark,Male,10/6/2013,Berkeley
21338,Victoria,Price,Female,8/13/2013,Berkeley
20540,Jasmine,Flores,Female,12/7/2013,Berkeley
20413,Taylor,Powell,Female,3/23/2013,Berkeley
20671,Ronald,Sanchez,Male,4/19/2013,Berkeley
20666,Lacey,Rai,Female,2/28/2013,Berkeley
22053,Jaime,Goel,Male,10/6/2013,Berkeley
22054,Russell,Raji,Male,4/12/2013,Berkeley
22049,Allen,Patel,Male,5/5/2013,Berkeley
21693,Alyssa,Ashe,Female,5/31/2013,Berkeley
21694,Bobby,Sai,Male,9/14/2013,Berkeley
21695,Ethan,Rodriguez,Male,11/27/2013,Berkeley
22145,Eduardo,Kelly,Male,3/22/2013,Berkeley
22161,Rachel,Clark,Female,12/20/2013,Berkeley
22066,Paula,Munoz,Female,4/1/2013,Berkeley
22082,Lucas,Barnes,Male,4/13/2013,Berkeley
22083,David,Flores,Male,8/27/2013,Berkeley
22291,Carlos,Morris,Male,5/31/2013,Berkeley
22261,Isaac,Allen,Male,12/28/2012,Berkeley
28584,Rolando,Smith,Female,4/16/2011,Berkeley
28651,Lauren,Brown,Female,5/12/2011,Berkeley
28873,Roger,Deng,Male,1/21/2014,Berkeley
28829,Robert,Bryant,Male,5/31/2011,Berkeley
29048,William,Harris,Male,6/10/2011,Berkeley
29040,Colleen,Liu,Female,2/6/2013,Berkeley
29141,Suzanne,Wang,Female,7/8/2011,Berkeley
29166,Jaime,Hernandez,Male,7/13/2011,Berkeley
29201,Kara,Jai,Female,7/22/2011,Berkeley
28296,Thomas,Butler,Male,4/11/2011,Berkeley
28333,Jaime,Jimenez,Female,2/6/2013,Berkeley
28158,Clarence,Luo,Male,3/10/2011,Berkeley
28159,Tamara,Yang,Female,3/16/2011,Berkeley
28123,Daisy,Ortega,Female,9/28/2013,Berkeley
28096,Alexandra,Stewart,Female,3/15/2011,Berkeley
28084,Cameron,McDonald,Male,9/6/2013,Berkeley
28071,Trevor,Ross,Male,2/8/2011,Berkeley
27995,Carlos,Stewart,Male,3/2/2013,Berkeley
28005,Amber,Young,Female,3/27/2013,Berkeley
27654,Carrie,Diaz,Female,3/28/2013,Berkeley
27544,Marissa,Hayes,Female,12/19/2012,Berkeley
27477,Hunter,Wright,Male,6/30/2013,Berkeley
27508,James,Edwards,Male,12/14/2012,Berkeley
27612,Lucas,Hill,Male,1/3/2011,Berkeley
27458,Roger,Liang,Male,7/2/2013,Berkeley
26776,Jenny,Guo,Female,5/22/2013,Berkeley
26792,Casey,Torres,Male,3/31/2013,Berkeley
27276,Faith,Alexander,Female,11/22/2012,Berkeley
